2000,10000
76280098501,253912,79,21,727
815899016700,529248,83,17,987
882923548957,573883,29,8,864
38100551290,113039,56,15,932
855689000823,558941,79,23,729
607845080121,364445,78,21,27
631080099358,377404,8,15,370
43098563644,148280,29,8,813
20714303570,37500,82,14,303
46034896912,158964,58,8,503
895681001039,587970,22,20,575
70152400102,197611,2,11,795
50428150634,176678,12,3,566
309978375043,341670,11,1,390
877146000511,569778,15,4,411
41827000057,143314,99,10,871
846462128469,550028,30,23,478
652865600101,390443,44,10,332
28000847203,72499,7,5,972
78000214062,269869,32,8,943
610074103769,367815,77,18,321
819497008617,531856,57,20,422
44368525003,152741,80,24,452
729849116504,450695,19,10,716
95866239329,316787,89,6,636
27434016506,69333,56,12,267
40647007383,119493,40,23,790
78742213972,273006,51,12,194
618059106156,373187,24,13,963
689076516020,414134,6,20,391
710779118331,427640,17,23,162
321130780793,348475,68,3,276
77260096289,260041,74,17,920
812016014182,523250,96,21,567
13409515389,17320,60,20,853
73711386060,232633,8,22,564
346391503,75,50,15,687
362211234606,351667,55,18,240
77890139912,265214,3,24,618
891056000737,582389,20,4,609
75450139730,248744,72,18,309
793190140013,509658,19,14,41
847231018363,550886,89,7,880
811749004088,522676,62,25,846
180827000046,327047,86,3,203
17642102504,29231,3,13,58
41163402454,121581,3,18,836
764505010031,488491,51,3,502
72725000023,225894,47,4,62
641432000802,384437,92,9,620
891293000415,582623,88,6,889
870013005121,564402,10,24,653
607710612242,363904,5,10,361
704889389323,422374,65,4,191
81492551300,286418,73,22,937
705793075586,423530,12,5,756
765011003623,488820,41,25,400
724498132417,445608,77,14,48
793721321065,510822,56,3,445
791611015155,508171,48,12,828
11110854599,7306,2,16,446
188901110025,329731,24,3,261
34800600405,96993,85,4,991
82846038072,288851,21,18,893
840965010177,543958,64,4,772
40102657559,118883,43,17,649
81434700179,286285,57,10,895
893869005978,585733,9,4,201
875592272117,568202,88,6,177
70978005604,207654,85,25,569
48341128922,167380,91,19,786
14173353702,19482,39,14,861
893912124410,585830,6,17,205
354973310810,350809,5,12,296
790069240249,506877,78,7,905
52205528445,183620,79,23,791
688267036989,411357,51,18,401
876472015022,569038,24,18,524
793573800817,510232,54,4,393
47400319103,163237,32,8,146
302583583056,336054,52,14,595
80196324210,281636,11,18,336
78829108122,273864,31,13,345
616618001263,372527,93,18,351
882864249678,573841,88,5,622
12202501544,13996,77,22,841
666151050945,398861,61,17,680
41554286823,138742,45,13,307
889411545047,581228,8,17,21
66380001587,193569,95,9,533
18214820963,31150,62,12,305
730852103061,451543,61,16,469
71429010369,214396,19,19,315
885892064640,579681,99,10,893
791144624008,507903,31,6,468
300450838506,332265,87,10,585
731111706092,452119,53,13,45
844359078408,547367,49,11,744
841811360453,544401,57,3,429
689191523132,414603,31,9,273
859413000073,563284,89,17,935
667978056059,400273,66,16,356
22899418087,53730,99,6,175
30576150328,80878,49,18,401
54400021455,187798,39,16,463
765667200308,489382,82,24,451
79126315169,275227,20,5,311
81054394697,285515,50,23,806
96786600886,318699,39,5,906
79200122249,275688,8,19,481
689191523026,414597,86,24,870
602004401205,357697,20,18,621
43917991689,150833,90,20,471
75181001399,245596,62,10,310
74312862045,239813,12,11,99
689076738835,414315,23,11,998
883741387438,575713,61,20,20
719812210810,441055,40,13,450
692875050077,416709,18,20,445
77802573803,263457,59,19,224
663204241602,397087,69,3,100
49113603005,171824,41,22,69
796995969247,512518,3,18,71
89961424506,305590,15,3,557
72071010004,220327,34,21,755
74676443225,242328,59,23,70
43345461082,149184,6,18,841
692257130656,416546,85,18,29
92819800162,310197,3,19,420
604079025423,360994,22,7,970
41331027496,132777,29,22,276
311917023656,343661,60,16,863
815874000755,528910,12,23,378
853447001266,556290,38,20,548
34575257323,96020,63,2,685
691631120047,416199,70,1,491
894991001012,586957,52,5,335
89826302413,304630,98,15,56
35742155916,100474,5,3,338
15561208277,22829,95,14,961
18627550921,32120,31,22,557
76293256257,254295,67,23,924
35585111148,98981,100,4,518
733428000580,454260,33,21,846
24000027973,57489,82,12,549
871362004247,565333,78,6,394
45663108793,157832,43,18,761
736745024239,459368,46,25,952
50428123386,175821,20,15,33
71567984836,215847,54,24,989
777782269795,493568,80,10,829
72392005826,223325,58,6,695
76132950247,252623,63,4,246
325313161539,348943,10,22,175
18000662036,30112,36,17,926
811568003422,522332,33,5,451
94100002354,312404,99,1,452
71190039101,209770,36,19,353
10562051273,2056,39,13,878
34020540024,94436,61,4,847
46985017022,161954,12,10,513
88232001811,301143,33,1,368
27000381106,65819,11,1,929
37466033181,110102,41,7,277
87483004077,299259,97,6,525
97467068162,321591,16,21,773
16900416216,27439,76,1,88
36412009546,102805,2,4,131
52159040062,183225,10,23,728
91068802033,308331,72,19,500
686919141883,409471,10,21,715
853867002010,556816,58,6,577
844984176111,548082,78,24,119
66479804709,193659,59,4,805
899549000493,592415,77,17,105
11822375283,12368,17,12,542
786559467661,502421,59,12,678
300064096064,330593,30,6,386
34700246123,96897,40,5,969
79893001241,279669,83,10,283
52742442402,184912,40,1,623
857371000630,560726,69,14,968
844197014866,546703,99,18,166
71711032031,217337,89,23,841
70969000069,207434,70,24,62
20000175171,35050,3,15,824
94368004404,312803,97,14,123
70859323056,206294,82,8,287
41000223112,120218,35,12,249
77802522306,263217,99,6,284
879452001879,572107,100,1,141
847254013338,550922,4,16,571
12914925201,15970,55,2,247
52569221372,184344,86,13,126
23206021136,54800,10,12,309
626232163018,375820,27,24,703
836110001121,539728,5,25,437
309973987012,340016,81,15,574
22200966528,49663,11,10,684
15561109314,22443,64,23,298
43000028858,147057,22,19,381
736150057358,458279,39,3,916
52963001051,185886,60,14,129
630623031503,377302,78,10,449
603029078915,358437,67,4,674
47469063238,164060,70,22,600
28367830306,73348,66,16,670
11110899774,7767,15,23,490
43300000868,148975,55,17,585
94922943989,315732,30,7,818
346017094121,349738,26,14,68
84691164401,291974,53,9,271
48894027932,168498,55,2,588
41268148059,130697,30,23,689
21130078509,42848,36,19,645
833482004613,537511,24,2,232
766047101482,489616,81,15,105
11110794086,6613,14,7,663
99588001066,325434,29,12,365
41380199014,134287,24,3,110
41840815393,143381,9,10,194
15522710023,22267,91,17,137
632677012347,378714,43,5,140
371400551042,352950,44,6,577
858827002154,562471,82,21,691
844197012350,546607,68,13,920
611269134551,369112,37,3,446
855487001336,558716,23,23,965
24844110626,60543,36,3,120
625386460080,375612,42,2,893
699858943470,420035,52,22,801
673300001338,403374,14,2,599
93044450962,310458,34,7,264
758647957484,483851,84,5,997
17257090180,28743,25,9,141
41130304941,121153,18,7,667
727968510425,448850,34,19,778
41163435735,121689,84,22,384
44386034990,153332,37,2,652
688267026355,411101,67,13,57
41224469228,126466,68,15,355
41554529449,139316,88,22,980
87447619422,299192,66,7,259
711381308820,428187,13,21,221
45125592603,155911,38,4,971
859675001306,563679,81,16,867
27995223245,71581,19,4,133
75720000814,250742,90,9,893
28914494623,76666,19,2,583
311845131317,343337,77,10,267
72311132329,222610,51,12,796
75450037029,247618,82,2,367
38097000207,112694,94,6,212
786560151757,503412,24,3,821
75371050602,246882,77,8,688
41260337031,128608,100,25,734
64323034159,192276,22,21,531
309979473250,342034,93,7,474
70792163085,205336,31,5,928
37988241552,111591,8,14,482
71649002441,216595,31,3,59
64323026796,192202,42,5,414
603531280691,359302,70,9,661
74345518926,240248,35,15,898
678523010976,405642,44,7,517
323900013469,348788,75,23,360
75450050301,247933,66,5,131
11017404149,4800,5,17,583
301220140072,334800,96,14,376
641854215167,384753,21,7,176
77890119686,265018,75,18,982
75610445107,250089,82,14,447
24000011859,57397,95,18,81
727101400019,447271,29,3,915
12000803864,13512,52,9,301
778988879511,493875,61,14,890
837526000173,540645,2,15,576
17000077611,28048,18,6,224
714132000820,429552,23,13,344
891770002123,583285,22,11,907
22808201564,53476,62,12,894
895370002002,587538,9,15,747
79927120016,280828,42,5,823
674756980642,404297,23,12,778
716963952026,435021,20,13,765
896938001697,589224,59,1,616
12546068475,14844,87,20,319
354838145304,350609,92,16,74
97012578252,319311,59,4,643
782631606201,498251,24,7,744
639136521143,383047,83,5,286
761809055447,485955,85,4,524
72554111464,224287,64,11,278
70462041040,201840,24,18,667
827505120602,534338,88,16,709
728177010379,449068,28,9,721
699858987320,420277,90,4,843
363113806960,351808,20,17,715
12000031625,13236,29,5,436
716770057365,434575,58,4,347
11152116556,9683,45,7,660
76280083705,253869,27,16,317
24844251671,60678,68,22,27
663408163007,397376,73,22,576
21130791897,45137,94,16,209
716165174011,431906,10,11,278
778988890714,493901,75,12,816
41190459476,125155,8,8,415
64408015066,192729,84,4,314
71859223612,218436,73,18,72
28400088473,75531,47,22,209
636874120133,381446,19,3,272
613543518033,370665,85,24,785
74170345377,237574,68,15,91
892201002361,583638,41,4,244
41380066002,134231,91,12,491
687735027559,409870,67,16,217
631740018156,378175,48,11,437
850715001188,552638,71,13,300
794032231104,510981,100,25,573
646511016019,386987,47,24,268
24057227036,57900,100,23,805
311917070285,345252,47,14,56
696166702010,418582,28,4,932
714129870078,429531,72,9,291
321130745389,348266,52,14,20
51000076885,178691,32,9,253
891093001452,582416,79,12,940
881024300105,573231,37,9,896
47469056872,164025,77,2,658
887988516866,581011,48,14,943
642046311360,384851,59,17,171
46135134609,159209,62,4,937
716770033390,433925,79,19,26
677418004014,405103,98,2,629
691289990139,415930,43,18,704
739510920101,462946,53,21,336
76132140105,252596,26,16,435
10800384002,2783,48,20,105
688267018145,410907,63,25,126
32299808012,86760,87,11,65
602004190055,357640,67,11,869
27434012898,69246,64,17,976
49000037388,168872,20,5,630
797682981276,512729,100,10,804
793232225159,509747,24,24,583
32664643835,87128,67,2,700
41224402706,126253,100,2,193
41554510959,139017,63,2,289
21000623204,39069,41,4,763
802068100346,516181,97,21,81
730799020513,451477,43,7,22
11822322263,12304,37,10,817
852470001106,555192,10,24,272
30172015496,80090,20,8,988
98311423014,323769,46,16,421
607710530133,363759,3,10,985
840589050764,542712,41,25,768
857641001435,561238,76,18,539
72045005418,220120,31,7,652
50000216710,173212,67,23,917
89156801006,303628,76,22,700
41190455058,125033,54,25,401
43354070954,149212,85,11,404
604214444102,361552,96,13,974
17800464048,29650,92,24,753
33600000125,89880,79,5,546
302340301282,335873,57,3,173
729053560032,449711,23,4,334
794731042025,511337,58,20,491
27084832884,66824,35,6,691
693465257111,417083,43,7,479
28400077835,75256,29,13,905
77890132647,265162,85,9,25
28190063049,72753,91,19,993
633012057818,378803,57,8,797
69055862469,195398,47,9,801
741655009818,465011,25,7,448
77802446602,263078,45,8,930
90672419002,307315,18,5,158
83967216523,290855,94,17,607
898495001585,591224,26,24,484
84783867104,292218,35,6,874
857128001262,560373,92,12,213
74170190816,236028,23,10,237
89836010070,304850,95,9,627
87052720803,298545,60,18,369
34575006419,95851,67,11,537
689076796170,414367,70,9,689
836093002023,539678,94,6,793
857063002072,560210,84,20,752
27084825886,66805,57,12,670
11132118068,9064,53,5,48
91157039531,308500,11,23,78
72247434399,221863,2,10,661
80672120107,283028,65,18,192
11000001270,4604,27,6,516
71690000229,216927,7,24,157
24000393443,57684,59,24,884
710779560291,427743,54,16,24
11985088778,12682,39,15,486
78522200000,271778,53,5,517
300450391056,332041,31,21,787
39545707099,116197,34,1,991
76064005015,252155,5,15,53
41000208140,120168,67,25,981
92437815456,309869,51,15,344
648093131043,388034,60,5,672
857169021540,560448,26,25,445
672875300266,402981,94,4,975
52569574423,184432,73,6,676
810747012569,521287,72,12,216
832431001420,537036,30,12,645
20258070259,35632,16,21,445
891211000039,582510,37,16,988
52336207134,183736,97,23,47
845628029718,548929,41,17,934
12914462409,15920,44,25,999
642830078066,385178,93,18,259
748404604720,474167,90,12,453
751063145305,476824,25,18,649
70796602221,205614,82,11,639
22000106643,48603,75,11,132
758900061866,483900,19,19,148
41250941767,128091,26,8,243
22000010759,48447,6,17,89
707060769556,424517,9,7,470
787511135307,504037,80,12,337
49022416789,171261,83,23,91
44500051117,153877,3,19,388
78742369921,273236,83,1,118
734675020062,456909,16,14,566
31604017040,84529,64,15,765
52200003756,183415,92,17,360
870001000237,564196,4,11,913
51144091904,180052,37,12,374
885587614273,578999,42,19,191
727592180506,447769,33,6,558
71518050313,215294,53,23,870
899587000554,592479,93,12,448
30985050219,82465,18,14,642
39000190756,114856,25,10,208
381370042709,353996,72,1,516
687922555018,410214,3,25,556
891627010004,583059,79,3,140
11170815004,10065,32,6,138
800897051259,514372,87,15,827
75726685633,250980,2,16,524
22600000938,51158,52,10,657
27000416020,65920,15,7,551
37000127765,106001,78,25,319
899139000353,592039,98,23,908
35894777035,100761,75,20,42
70038315322,196382,71,19,765
855689000052,558932,19,1,754
899738005261,592947,90,16,703
79896689033,280670,7,20,474
828900449671,535371,13,10,191
27275500097,68544,93,18,203
363113260960,351789,19,4,52
854532002960,557581,94,10,563
757645021623,483224,23,22,351
41268124589,129825,4,23,689
59654070716,190170,6,8,185
773602066407,492426,19,25,950
70253699849,200004,66,17,65
788169044553,504908,80,17,218
75370007096,246805,81,9,669
723830024205,445372,29,18,500
36800054691,103757,21,11,418
673131100187,403343,53,14,262
798304122060,513413,77,12,861
28000361457,72184,64,3,692
603028800128,358244,56,6,499
36632036315,103439,56,21,517
44082032313,151970,20,9,661
28901006952,76462,32,23,998
72830009010,226799,4,21,862
30000055540,78789,80,25,908
726899553044,447127,59,1,112
37732011325,111141,69,18,167
50505700202,177504,2,14,823
745129176990,470744,50,12,661
77315000308,260209,43,4,79
761720987490,485922,56,17,902
696166602198,418491,23,7,740
11162111275,9966,13,18,152
70920005294,206916,74,5,875
21300255969,46283,28,23,944
11111124257,8155,15,16,779
855460003029,558669,96,12,215
31655281254,84894,73,8,380
82000740407,287424,62,18,788
94902346922,314403,51,23,912
31700007846,85950,35,21,69
83000261459,289530,55,10,448
22700576531,52951,75,4,341
82161501619,287849,54,18,729
801788450564,515881,57,10,770
98132113828,323176,27,16,341
382904837983,356623,20,6,289
744665002725,469497,65,23,180
786559443504,502084,53,12,437
21130313778,43951,56,5,695
11017360230,4774,62,14,732
188901000012,329726,27,2,943
92389881110,309700,77,1,200
708431304734,425627,80,6,723
827505016127,534058,97,20,122
72348505172,222822,26,2,90
630003372103,377085,65,25,854
11113495102,8799,13,10,565
675690700068,404535,3,25,325
50428100875,175489,28,7,58
309975410082,340518,100,18,639
21078104308,41989,88,19,215
719283492913,439239,49,21,105
693804261205,417573,2,21,866
41250524687,127623,17,1,514
733913001382,456229,39,11,278
727783009517,448684,10,9,611
878984000022,571505,29,24,779
603084027309,358634,83,6,152
774552410203,492935,6,19,983
22899517056,53851,99,19,43
844359052125,547311,14,8,829
34856028826,97152,95,25,266
811272011294,521971,32,20,438
733739014924,454879,98,15,490
78354324066,271026,7,3,268
791083002233,507486,83,2,610
33383901039,89643,45,10,876
22548237335,51055,49,18,992
27811024056,71110,39,20,590
40822990431,119721,38,12,232
49022220690,169891,77,8,237
608939449886,365521,46,22,527
25500069500,61975,63,14,370
15400120777,22127,21,11,203
741273016069,464165,9,15,636
77890002247,264765,9,23,662
701892503036,421306,40,24,846
95469007141,316446,18,17,832
70253519963,199915,61,8,579
37321001232,109509,74,1,32
31600668086,84322,80,25,389
83120957256,289884,21,23,607
736211349316,458808,56,14,724
833007002018,537268,77,8,490
41509170016,136193,42,14,33
28400076807,75236,98,22,805
853647000045,556575,98,6,542
812087011622,523459,88,8,221
26883220625,65543,4,12,104
793232403151,509752,44,2,658
86002017383,295247,89,24,852
97467046788,321456,38,7,706
360258182010,351543,19,7,734
733966056841,456492,95,15,643
47497354810,164183,4,18,53
383800146025,356936,49,7,546
27773004066,70524,51,18,66
33200097372,88989,31,3,245
81867850151,287086,11,2,702
305250510904,337207,89,3,786
11110963635,7838,31,1,257
80175593750,281512,34,23,369
30768503567,82083,56,18,448
21078007111,40501,28,19,758
308071163731,338583,1,5,976
35742228054,100529,79,25,545
11110570369,5847,36,19,351
39079038546,115162,49,3,707
51000175175,179085,66,1,921
46817910828,161716,65,19,693
770913066218,491659,1,2,956
780285911313,494858,100,6,342
727592640055,447920,58,21,747
50428321614,177231,26,5,794
80196746173,281722,72,16,196
737052654089,460517,5,6,30
745129155124,469778,60,17,73
49347003732,172035,85,3,60
94803098388,314121,23,11,606
741655740612,466398,64,17,659
